lat,lng,value
36.625,80.0,0
36.625,80.0625,0
36.625,80.125,0
36.625,80.1875,0
36.625,80.25,0
36.625,80.3125,0
36.625,80.375,0
36.625,80.4375,0
36.625,80.5,0
36.625,80.5625,0
36.625,80.625,0
36.625,80.6875,0
36.625,80.75,0
36.625,80.8125,0
36.625,80.875,0
36.625,80.9375,0
36.625,81.0,0
36.625,81.0625,0
36.625,81.125,0
36.625,81.1875,0
36.625,81.25,0
36.625,81.3125,0
36.625,81.375,0
36.625,81.4375,0
36.625,81.5,0
36.625,81.5625,0
36.625,81.625,0
36.625,81.6875,0
36.625,81.75,0
36.625,81.8125,0
36.625,81.875,0
36.625,81.9375,0
36.625,82.0,0
36.625,82.0625,0
36.625,82.125,0
36.625,82.1875,0
36.625,82.25,0
36.625,82.3125,0
36.625,82.375,0
36.625,82.4375,0
36.625,82.5,0
36.625,82.5625,0
36.625,82.625,0
36.625,82.6875,0
36.625,82.75,0
36.625,82.8125,0
36.625,82.875,0
36.625,82.9375,0
36.625,83.0,0
36.625,83.0625,0
36.625,83.125,0
36.625,83.1875,0
36.625,83.25,0
36.625,83.3125,0
36.625,83.375,0
36.625,83.4375,0
36.625,83.5,0
36.625,83.5625,0
36.625,83.625,0
36.625,83.6875,0
36.625,83.75,0
36.625,83.8125,0
36.625,83.875,0
36.625,83.9375,0
36.625,84.0,0
36.625,84.0625,0
36.625,84.125,0
36.625,84.1875,0
36.625,84.25,0
36.625,84.3125,0
36.625,84.375,0
36.625,84.4375,0
36.625,84.5,0
36.625,84.5625,0
36.625,84.625,0
36.625,84.6875,0
36.625,84.75,0
36.625,84.8125,0
36.625,84.875,0
36.625,84.9375,0
36.625,85.0,0
36.625,85.0625,0
36.625,85.125,0
36.625,85.1875,0
36.625,85.25,0
36.625,85.3125,0
36.625,85.375,0
36.625,85.4375,0
36.625,85.5,0
36.625,85.5625,0
36.625,85.625,0
36.625,85.6875,0
36.625,85.75,0
36.625,85.8125,0
36.625,85.875,0
36.625,85.9375,0
36.625,86.0,0
36.625,86.0625,0
36.625,86.125,0
36.625,86.1875,0
36.625,86.25,0
36.625,86.3125,0
36.625,86.375,0
36.625,86.4375,0
36.625,86.5,0
36.625,86.5625,0
36.625,86.625,0
36.625,86.6875,0
36.625,86.75,0
36.625,86.8125,0
36.625,86.875,0
36.625,86.9375,0
36.625,87.0,0
36.625,87.0625,0
36.625,87.125,0
36.625,87.1875,0
36.625,87.25,0
36.625,87.3125,0
36.625,87.375,0
36.625,87.4375,0
36.625,87.5,0
36.625,87.5625,0
36.625,87.625,0
36.625,87.6875,0
36.625,87.75,0
36.625,87.8125,0
36.625,87.875,0
36.625,87.9375,0
36.625,88.0,0
36.625,88.0625,0
36.625,88.125,0
36.625,88.1875,0
36.625,88.25,0
36.625,88.3125,0
36.625,88.375,0
36.625,88.4375,0
36.625,88.5,0
36.625,88.5625,0
36.625,88.625,0
36.625,88.6875,0
36.625,88.75,0
36.625,88.8125,0
36.625,88.875,0
36.625,88.9375,0
36.625,89.0,0
36.625,89.0625,0
36.625,89.125,0
36.625,89.1875,0
36.625,89.25,0
36.625,89.3125,0
36.625,89.375,0
36.625,89.4375,0
36.625,89.5,0
36.625,89.5625,0
36.625,89.625,0
36.625,89.6875,0
36.625,89.75,0
36.625,89.8125,0
36.625,89.875,0
36.625,89.9375,0
36.625,90.0,0
36.625,90.0625,0
36.625,90.125,0
36.625,90.1875,0
36.625,90.25,0
36.625,90.3125,0
36.625,90.375,0
36.625,90.4375,0
36.625,90.5,0
36.625,90.5625,0
36.625,90.625,0
36.625,90.6875,0
36.625,90.75,0
36.625,90.8125,0
36.625,90.875,0
36.625,90.9375,0
36.625,91.0,0
36.625,91.0625,0
36.625,91.125,0
36.625,91.1875,0
36.625,91.25,0
36.625,91.3125,0
36.625,91.375,0
36.625,91.4375,0
36.625,91.5,0
36.625,91.5625,0
36.625,91.625,0
36.625,91.6875,0
36.625,91.75,0
36.625,91.8125,0
36.625,91.875,0
36.625,91.9375,0
36.625,92.0,0
36.625,92.0625,0
36.625,92.125,0
36.625,92.1875,0
36.625,92.25,0
36.625,92.3125,0
36.625,92.375,0
36.625,92.4375,0
36.625,92.5,0
36.625,92.5625,0
36.625,92.625,0
36.625,92.6875,0
36.625,92.75,0
36.625,92.8125,0
36.625,92.875,0
36.625,92.9375,0
36.625,93.0,0
36.625,93.0625,0
36.625,93.125,0
36.625,93.1875,0
36.625,93.25,0
36.625,93.3125,0
36.625,93.375,0
36.625,93.4375,0
36.625,93.5,0
36.625,93.5625,0
36.625,93.625,0
36.625,93.6875,0
36.625,93.75,0
36.625,93.8125,0
36.625,93.875,0
36.625,93.9375,0
36.625,94.0,0
36.625,94.0625,0
36.625,94.125,0
36.625,94.1875,0
36.625,94.25,0
36.625,94.3125,0
36.625,94.375,0
36.625,94.4375,0
36.625,94.5,0
36.625,94.5625,0
36.625,94.625,0
36.625,94.6875,0
36.625,94.75,0
36.625,94.8125,0
36.625,94.875,0
36.625,94.9375,0
36.625,95.0,0
36.625,95.0625,0
36.625,95.125,0
36.625,95.1875,0
36.625,95.25,0
36.625,95.3125,0
36.625,95.375,0
36.625,95.4375,0
36.625,95.5,0
36.625,95.5625,0
36.625,95.625,0
36.625,95.6875,0
36.625,95.75,0
36.625,95.8125,0
36.625,95.875,0
36.625,95.9375,0
36.625,96.0,0
36.625,96.0625,0
36.625,96.125,0
36.625,96.1875,0
36.625,96.25,0
36.625,96.3125,0
36.625,96.375,0
36.625,96.4375,0
36.625,96.5,0
36.625,96.5625,0
36.625,96.625,0
36.625,96.6875,0
36.625,96.75,0
36.625,96.8125,0
36.625,96.875,0
36.625,96.9375,0
36.625,97.0,0
36.625,97.0625,0
36.625,97.125,0
36.625,97.1875,0
36.625,97.25,0
36.625,97.3125,0
36.625,97.375,0
36.625,97.4375,0
36.625,97.5,0
36.625,97.5625,0
36.625,97.625,0
36.625,97.6875,0
36.625,97.75,0
36.625,97.8125,0
36.625,97.875,0
36.625,97.9375,0
36.6875,68.0,0
36.6875,68.0625,0
36.6875,68.125,0
36.6875,68.1875,0
36.6875,68.25,0
36.6875,68.3125,0
36.6875,68.375,0
36.6875,68.4375,0
36.6875,68.5,0
36.6875,68.5625,0
36.6875,68.625,0
36.6875,68.6875,0
36.6875,68.75,0
36.6875,68.8125,0
36.6875,68.875,0
36.6875,68.9375,0
36.6875,69.0,0
36.6875,69.0625,0
36.6875,69.125,0
36.6875,69.1875,0
36.6875,69.25,0
36.6875,69.3125,0
36.6875,69.375,0
36.6875,69.4375,0
36.6875,69.5,0
36.6875,69.5625,0
36.6875,69.625,0
36.6875,69.6875,0
36.6875,69.75,0
36.6875,69.8125,0
36.6875,69.875,0
36.6875,69.9375,0
36.6875,70.0,0
36.6875,70.0625,0
36.6875,70.125,0
36.6875,70.1875,0
36.6875,70.25,0
36.6875,70.3125,0
36.6875,70.375,0
36.6875,70.4375,0
36.6875,70.5,0
36.6875,70.5625,0
36.6875,70.625,0
36.6875,70.6875,0
36.6875,70.75,0
36.6875,70.8125,0
36.6875,70.875,0
36.6875,70.9375,0
36.6875,71.0,0
36.6875,71.0625,0
36.6875,71.125,0
36.6875,71.1875,0
36.6875,71.25,0
36.6875,71.3125,0
36.6875,71.375,0
36.6875,71.4375,0
36.6875,71.5,0
36.6875,71.5625,0
36.6875,71.625,0
36.6875,71.6875,0
36.6875,71.75,0
36.6875,71.8125,0
36.6875,71.875,0
36.6875,71.9375,0
36.6875,72.0,0
36.6875,72.0625,0
36.6875,72.125,0
36.6875,72.1875,0
36.6875,72.25,0
36.6875,72.3125,0
36.6875,72.375,0
36.6875,72.4375,0
36.6875,72.5,0
36.6875,72.5625,0
36.6875,72.625,0
36.6875,72.6875,0
36.6875,72.75,0
36.6875,72.8125,0
36.6875,72.875,0
36.6875,72.9375,0
36.6875,73.0,0
36.6875,73.0625,1
36.6875,73.125,1
36.6875,73.1875,1
36.6875,73.25,1
36.6875,73.3125,1
36.6875,73.375,15
36.6875,73.4375,15
36.6875,73.5,15
36.6875,73.5625,1
36.6875,73.625,1
36.6875,73.6875,1
36.6875,73.75,1
36.6875,73.8125,1
36.6875,73.875,1
36.6875,73.9375,15
36.6875,74.0,15
36.6875,74.0625,15
36.6875,74.125,15
36.6875,74.1875,15
36.6875,74.25,15
36.6875,74.3125,15
36.6875,74.375,15
36.6875,74.4375,15
36.6875,74.5,15
36.6875,74.5625,15
36.6875,74.625,15
36.6875,74.6875,15
36.6875,74.75,15
36.6875,74.8125,15
36.6875,74.875,15
36.6875,74.9375,15
36.6875,75.0,15
36.6875,75.0625,15
36.6875,75.125,15
36.6875,75.1875,15
36.6875,75.25,15
36.6875,75.3125,15
36.6875,75.375,15
36.6875,75.4375,15
36.6875,75.5,15
36.6875,75.5625,15
36.6875,75.625,15
36.6875,75.6875,1
36.6875,75.75,0
36.6875,75.8125,0
36.6875,75.875,0
36.6875,75.9375,0
36.6875,76.0,0
36.6875,76.0625,0
36.6875,76.125,0
36.6875,76.1875,0
36.6875,76.25,0
36.6875,76.3125,0
36.6875,76.375,0
36.6875,76.4375,0
36.6875,76.5,0
36.6875,76.5625,0
36.6875,76.625,0
36.6875,76.6875,0
36.6875,76.75,0
36.6875,76.8125,0
36.6875,76.875,0
36.6875,76.9375,0
36.6875,77.0,0
36.6875,77.0625,0
36.6875,77.125,0
36.6875,77.1875,0
36.6875,77.25,0
36.6875,77.3125,0
36.6875,77.375,0
36.6875,77.4375,0
36.6875,77.5,0
36.6875,77.5625,0
36.6875,77.625,0
36.6875,77.6875,0
36.6875,77.75,0
36.6875,77.8125,0
36.6875,77.875,0
36.6875,77.9375,0
36.6875,78.0,0
36.6875,78.0625,0
36.6875,78.125,0
36.6875,78.1875,0
36.6875,78.25,0
36.6875,78.3125,0
36.6875,78.375,0
36.6875,78.4375,0
36.6875,78.5,0
36.6875,78.5625,0
36.6875,78.625,0
36.6875,78.6875,0
36.6875,78.75,0
36.6875,78.8125,0
36.6875,78.875,0
36.6875,78.9375,0
36.6875,79.0,0
36.6875,79.0625,0
36.6875,79.125,0
36.6875,79.1875,0
36.6875,79.25,0
36.6875,79.3125,0
36.6875,79.375,0
36.6875,79.4375,0
36.6875,79.5,0
36.6875,79.5625,0
36.6875,79.625,0
36.6875,79.6875,0
36.6875,79.75,0
36.6875,79.8125,0
36.6875,79.875,0
36.6875,79.9375,0
36.6875,80.0,0
36.6875,80.0625,0
36.6875,80.125,0
36.6875,80.1875,0
36.6875,80.25,0
36.6875,80.3125,0
36.6875,80.375,0
36.6875,80.4375,0
36.6875,80.5,0
36.6875,80.5625,0
36.6875,80.625,0
36.6875,80.6875,0
36.6875,80.75,0
36.6875,80.8125,0
36.6875,80.875,0
36.6875,80.9375,0
36.6875,81.0,0
36.6875,81.0625,0
36.6875,81.125,0
36.6875,81.1875,0
36.6875,81.25,0
36.6875,81.3125,0
36.6875,81.375,0
36.6875,81.4375,0
36.6875,81.5,0
36.6875,81.5625,0
36.6875,81.625,0
36.6875,81.6875,0
36.6875,81.75,0
36.6875,81.8125,0
36.6875,81.875,0
36.6875,81.9375,0
36.6875,82.0,0
36.6875,82.0625,0
36.6875,82.125,0
36.6875,82.1875,0
36.6875,82.25,0
36.6875,82.3125,0
36.6875,82.375,0
36.6875,82.4375,0
36.6875,82.5,0
36.6875,82.5625,0
36.6875,82.625,0
36.6875,82.6875,0
36.6875,82.75,0
36.6875,82.8125,0
36.6875,82.875,0
36.6875,82.9375,0
36.6875,83.0,0
36.6875,83.0625,0
36.6875,83.125,0
36.6875,83.1875,0
36.6875,83.25,0
36.6875,83.3125,0
36.6875,83.375,0
36.6875,83.4375,0
36.6875,83.5,0
36.6875,83.5625,0
36.6875,83.625,0
36.6875,83.6875,0
36.6875,83.75,0
36.6875,83.8125,0
36.6875,83.875,0
36.6875,83.9375,0
36.6875,84.0,0
36.6875,84.0625,0
36.6875,84.125,0
36.6875,84.1875,0
36.6875,84.25,0
36.6875,84.3125,0
36.6875,84.375,0
36.6875,84.4375,0
36.6875,84.5,0
36.6875,84.5625,0
36.6875,84.625,0
36.6875,84.6875,0
36.6875,84.75,0
36.6875,84.8125,0
36.6875,84.875,0
36.6875,84.9375,0
36.6875,85.0,0
36.6875,85.0625,0
36.6875,85.125,0
36.6875,85.1875,0
36.6875,85.25,0
36.6875,85.3125,0
36.6875,85.375,0
36.6875,85.4375,0
36.6875,85.5,0
36.6875,85.5625,0
36.6875,85.625,0
36.6875,85.6875,0
36.6875,85.75,0
36.6875,85.8125,0
36.6875,85.875,0
36.6875,85.9375,0
36.6875,86.0,0
36.6875,86.0625,0
36.6875,86.125,0
36.6875,86.1875,0
36.6875,86.25,0
36.6875,86.3125,0
36.6875,86.375,0
36.6875,86.4375,0
36.6875,86.5,0
36.6875,86.5625,0
36.6875,86.625,0
36.6875,86.6875,0
36.6875,86.75,0
36.6875,86.8125,0
36.6875,86.875,0
36.6875,86.9375,0
36.6875,87.0,0
36.6875,87.0625,0
36.6875,87.125,0
36.6875,87.1875,0
36.6875,87.25,0
36.6875,87.3125,0
36.6875,87.375,0
36.6875,87.4375,0
36.6875,87.5,0
36.6875,87.5625,0
36.6875,87.625,0
36.6875,87.6875,0
36.6875,87.75,0
36.6875,87.8125,0
36.6875,87.875,0
36.6875,87.9375,0
36.6875,88.0,0
36.6875,88.0625,0
36.6875,88.125,0
36.6875,88.1875,0
36.6875,88.25,0
36.6875,88.3125,0
36.6875,88.375,0
36.6875,88.4375,0
36.6875,88.5,0
36.6875,88.5625,0
36.6875,88.625,0
36.6875,88.6875,0
36.6875,88.75,0
36.6875,88.8125,0
36.6875,88.875,0
36.6875,88.9375,0
36.6875,89.0,0
36.6875,89.0625,0
36.6875,89.125,0
36.6875,89.1875,0
36.6875,89.25,0
36.6875,89.3125,0
36.6875,89.375,0
36.6875,89.4375,0
36.6875,89.5,0
36.6875,89.5625,0
36.6875,89.625,0
36.6875,89.6875,0
36.6875,89.75,0
36.6875,89.8125,0
36.6875,89.875,0
36.6875,89.9375,0
36.6875,90.0,0
36.6875,90.0625,0
36.6875,90.125,0
36.6875,90.1875,0
36.6875,90.25,0
36.6875,90.3125,0
36.6875,90.375,0
36.6875,90.4375,0
36.6875,90.5,0
36.6875,90.5625,0
36.6875,90.625,0
36.6875,90.6875,0
36.6875,90.75,0
36.6875,90.8125,0
36.6875,90.875,0
36.6875,90.9375,0
36.6875,91.0,0
36.6875,91.0625,0
36.6875,91.125,0
36.6875,91.1875,0
36.6875,91.25,0
36.6875,91.3125,0
36.6875,91.375,0
36.6875,91.4375,0
36.6875,91.5,0
36.6875,91.5625,0
36.6875,91.625,0
36.6875,91.6875,0
36.6875,91.75,0
36.6875,91.8125,0
36.6875,91.875,0
36.6875,91.9375,0
36.6875,92.0,0
36.6875,92.0625,0
36.6875,92.125,0
36.6875,92.1875,0
36.6875,92.25,0
36.6875,92.3125,0
36.6875,92.375,0
36.6875,92.4375,0
36.6875,92.5,0
36.6875,92.5625,0
36.6875,92.625,0
36.6875,92.6875,0
36.6875,92.75,0
36.6875,92.8125,0
36.6875,92.875,0
36.6875,92.9375,0
36.6875,93.0,0
36.6875,93.0625,0
36.6875,93.125,0
36.6875,93.1875,0
36.6875,93.25,0
36.6875,93.3125,0
36.6875,93.375,0
36.6875,93.4375,0
36.6875,93.5,0
36.6875,93.5625,0
36.6875,93.625,0
36.6875,93.6875,0
36.6875,93.75,0
36.6875,93.8125,0
36.6875,93.875,0
36.6875,93.9375,0
36.6875,94.0,0
36.6875,94.0625,0
36.6875,94.125,0
36.6875,94.1875,0
36.6875,94.25,0
36.6875,94.3125,0
36.6875,94.375,0
36.6875,94.4375,0
36.6875,94.5,0
36.6875,94.5625,0
36.6875,94.625,0
36.6875,94.6875,0
36.6875,94.75,0
36.6875,94.8125,0
36.6875,94.875,0
36.6875,94.9375,0
36.6875,95.0,0
36.6875,95.0625,0
36.6875,95.125,0
36.6875,95.1875,0
36.6875,95.25,0
36.6875,95.3125,0
36.6875,95.375,0
36.6875,95.4375,0
36.6875,95.5,0
36.6875,95.5625,0
36.6875,95.625,0
36.6875,95.6875,0
36.6875,95.75,0
36.6875,95.8125,0
36.6875,95.875,0
36.6875,95.9375,0
36.6875,96.0,0
36.6875,96.0625,0
36.6875,96.125,0
36.6875,96.1875,0
36.6875,96.25,0
36.6875,96.3125,0
36.6875,96.375,0
36.6875,96.4375,0
36.6875,96.5,0
36.6875,96.5625,0
36.6875,96.625,0
36.6875,96.6875,0
36.6875,96.75,0
36.6875,96.8125,0
36.6875,96.875,0
36.6875,96.9375,0
36.6875,97.0,0
36.6875,97.0625,0
36.6875,97.125,0
36.6875,97.1875,0
36.6875,97.25,0
36.6875,97.3125,0
36.6875,97.375,0
36.6875,97.4375,0
36.6875,97.5,0
36.6875,97.5625,0
36.6875,97.625,0
36.6875,97.6875,0
36.6875,97.75,0
36.6875,97.8125,0
36.6875,97.875,0
36.6875,97.9375,0
36.75,68.0,0
36.75,68.0625,0
36.75,68.125,0
36.75,68.1875,0
36.75,68.25,0
36.75,68.3125,0
36.75,68.375,0
36.75,68.4375,0
36.75,68.5,0
36.75,68.5625,0
36.75,68.625,0
36.75,68.6875,0
36.75,68.75,0
36.75,68.8125,0
36.75,68.875,0
36.75,68.9375,0
36.75,69.0,0
36.75,69.0625,0
36.75,69.125,0
36.75,69.1875,0
36.75,69.25,0
36.75,69.3125,0
36.75,69.375,0
36.75,69.4375,0
36.75,69.5,0
36.75,69.5625,0
36.75,69.625,0
36.75,69.6875,0
36.75,69.75,0
36.75,69.8125,0
36.75,69.875,0
36.75,69.9375,0
36.75,70.0,0
36.75,70.0625,0
36.75,70.125,0
36.75,70.1875,0
36.75,70.25,0
36.75,70.3125,0
36.75,70.375,0
36.75,70.4375,0
36.75,70.5,0
36.75,70.5625,0
36.75,70.625,0
36.75,70.6875,0
36.75,70.75,0
36.75,70.8125,0
36.75,70.875,0
36.75,70.9375,0
36.75,71.0,0
36.75,71.0625,0
36.75,71.125,0
36.75,71.1875,0
36.75,71.25,0
36.75,71.3125,0
36.75,71.375,0
36.75,71.4375,0
36.75,71.5,0
36.75,71.5625,0
36.75,71.625,0
36.75,71.6875,0
36.75,71.75,0
36.75,71.8125,0
36.75,71.875,0
36.75,71.9375,0
36.75,72.0,0
36.75,72.0625,0
36.75,72.125,0
36.75,72.1875,0
36.75,72.25,0
36.75,72.3125,0
36.75,72.375,0
36.75,72.4375,0
36.75,72.5,0
36.75,72.5625,0
36.75,72.625,0
36.75,72.6875,0
36.75,72.75,0
36.75,72.8125,0
36.75,72.875,0
36.75,72.9375,0
36.75,73.0,0
36.75,73.0625,0
36.75,73.125,0
36.75,73.1875,0
36.75,73.25,0
36.75,73.3125,0
36.75,73.375,1
36.75,73.4375,1
36.75,73.5,1
36.75,73.5625,0
36.75,73.625,0
36.75,73.6875,0
36.75,73.75,0
36.75,73.8125,0
36.75,73.875,1
36.75,73.9375,15
36.75,74.0,15
36.75,74.0625,15
36.75,74.125,15
36.75,74.1875,15
36.75,74.25,15
36.75,74.3125,15
36.75,74.375,15
36.75,74.4375,15
36.75,74.5,15
36.75,74.5625,15
36.75,74.625,15
36.75,74.6875,15
36.75,74.75,15
36.75,74.8125,15
36.75,74.875,15
36.75,74.9375,15
36.75,75.0,15
36.75,75.0625,15
36.75,75.125,15
36.75,75.1875,15
36.75,75.25,15
36.75,75.3125,15
36.75,75.375,15
36.75,75.4375,15
36.75,75.5,15
36.75,75.5625,1
36.75,75.625,1
36.75,75.6875,0
36.75,75.75,0
36.75,75.8125,0
36.75,75.875,0
36.75,75.9375,0
36.75,76.0,0
36.75,76.0625,0
36.75,76.125,0
36.75,76.1875,0
36.75,76.25,0
36.75,76.3125,0
36.75,76.375,0
36.75,76.4375,0
36.75,76.5,0
36.75,76.5625,0
36.75,76.625,0
36.75,76.6875,0
36.75,76.75,0
36.75,76.8125,0
36.75,76.875,0
36.75,76.9375,0
36.75,77.0,0
36.75,77.0625,0
36.75,77.125,0
36.75,77.1875,0
36.75,77.25,0
36.75,77.3125,0
36.75,77.375,0
36.75,77.4375,0
36.75,77.5,0
36.75,77.5625,0
36.75,77.625,0
36.75,77.6875,0
36.75,77.75,0
36.75,77.8125,0
36.75,77.875,0
36.75,77.9375,0
36.75,78.0,0
36.75,78.0625,0
36.75,78.125,0
36.75,78.1875,0
36.75,78.25,0
36.75,78.3125,0
36.75,78.375,0
36.75,78.4375,0
36.75,78.5,0
36.75,78.5625,0
36.75,78.625,0
36.75,78.6875,0
36.75,78.75,0
36.75,78.8125,0
36.75,78.875,0
36.75,78.9375,0
36.75,79.0,0
36.75,79.0625,0
36.75,79.125,0
36.75,79.1875,0
36.75,79.25,0
36.75,79.3125,0
36.75,79.375,0
36.75,79.4375,0
36.75,79.5,0
36.75,79.5625,0
36.75,79.625,0
36.75,79.6875,0
36.75,79.75,0
36.75,79.8125,0
36.75,79.875,0
36.75,79.9375,0
36.75,80.0,0
36.75,80.0625,0
36.75,80.125,0
36.75,80.1875,0
36.75,80.25,0
36.75,80.3125,0
36.75,80.375,0
36.75,80.4375,0
36.75,80.5,0
36.75,80.5625,0
36.75,80.625,0
36.75,80.6875,0
36.75,80.75,0
36.75,80.8125,0
36.75,80.875,0
36.75,80.9375,0
36.75,81.0,0
36.75,81.0625,0
36.75,81.125,0
36.75,81.1875,0
36.75,81.25,0
36.75,81.3125,0
36.75,81.375,0
36.75,81.4375,0
36.75,81.5,0
36.75,81.5625,0
36.75,81.625,0
36.75,81.6875,0
36.75,81.75,0
36.75,81.8125,0
36.75,81.875,0
36.75,81.9375,0
36.75,82.0,0
36.75,82.0625,0
36.75,82.125,0
36.75,82.1875,0
36.75,82.25,0
36.75,82.3125,0
36.75,82.375,0
36.75,82.4375,0
36.75,82.5,0
36.75,82.5625,0
36.75,82.625,0
36.75,82.6875,0
36.75,82.75,0
36.75,82.8125,0
36.75,82.875,0
36.75,82.9375,0
36.75,83.0,0
36.75,83.0625,0
36.75,83.125,0
36.75,83.1875,0
36.75,83.25,0
36.75,83.3125,0
36.75,83.375,0
36.75,83.4375,0
36.75,83.5,0
36.75,83.5625,0
36.75,83.625,0
36.75,83.6875,0
36.75,83.75,0
36.75,83.8125,0
36.75,83.875,0
36.75,83.9375,0
36.75,84.0,0
36.75,84.0625,0
36.75,84.125,0
36.75,84.1875,0
36.75,84.25,0
36.75,84.3125,0
36.75,84.375,0
36.75,84.4375,0
36.75,84.5,0
36.75,84.5625,0
36.75,84.625,0
36.75,84.6875,0
36.75,84.75,0
36.75,84.8125,0
36.75,84.875,0
36.75,84.9375,0
36.75,85.0,0
36.75,85.0625,0
36.75,85.125,0
36.75,85.1875,0
36.75,85.25,0
36.75,85.3125,0
36.75,85.375,0
36.75,85.4375,0
36.75,85.5,0
36.75,85.5625,0
36.75,85.625,0
36.75,85.6875,0
36.75,85.75,0
36.75,85.8125,0
36.75,85.875,0
36.75,85.9375,0
36.75,86.0,0
36.75,86.0625,0
36.75,86.125,0
36.75,86.1875,0
36.75,86.25,0
36.75,86.3125,0
36.75,86.375,0
36.75,86.4375,0
36.75,86.5,0
36.75,86.5625,0
36.75,86.625,0
36.75,86.6875,0
36.75,86.75,0
36.75,86.8125,0
36.75,86.875,0
36.75,86.9375,0
36.75,87.0,0
36.75,87.0625,0
36.75,87.125,0
36.75,87.1875,0
36.75,87.25,0
36.75,87.3125,0
36.75,87.375,0
36.75,87.4375,0
36.75,87.5,0
36.75,87.5625,0
36.75,87.625,0
36.75,87.6875,0
36.75,87.75,0
36.75,87.8125,0
36.75,87.875,0
36.75,87.9375,0
36.75,88.0,0
36.75,88.0625,0
36.75,88.125,0
36.75,88.1875,0
36.75,88.25,0
36.75,88.3125,0
36.75,88.375,0
36.75,88.4375,0
36.75,88.5,0
36.75,88.5625,0
36.75,88.625,0
36.75,88.6875,0
36.75,88.75,0
36.75,88.8125,0
36.75,88.875,0
36.75,88.9375,0
36.75,89.0,0
36.75,89.0625,0
36.75,89.125,0
36.75,89.1875,0
36.75,89.25,0
36.75,89.3125,0
36.75,89.375,0
36.75,89.4375,0
36.75,89.5,0
36.75,89.5625,0
36.75,89.625,0
36.75,89.6875,0
36.75,89.75,0
36.75,89.8125,0
36.75,89.875,0
36.75,89.9375,0
36.75,90.0,0
36.75,90.0625,0
36.75,90.125,0
36.75,90.1875,0
36.75,90.25,0
36.75,90.3125,0
36.75,90.375,0
36.75,90.4375,0
36.75,90.5,0
36.75,90.5625,0
36.75,90.625,0
36.75,90.6875,0
36.75,90.75,0
36.75,90.8125,0
36.75,90.875,0
36.75,90.9375,0
36.75,91.0,0
36.75,91.0625,0
36.75,91.125,0
36.75,91.1875,0
36.75,91.25,0
36.75,91.3125,0
36.75,91.375,0
36.75,91.4375,0
36.75,91.5,0
36.75,91.5625,0
36.75,91.625,0
36.75,91.6875,0
36.75,91.75,0
36.75,91.8125,0
36.75,91.875,0
36.75,91.9375,0
36.75,92.0,0
36.75,92.0625,0
36.75,92.125,0
36.75,92.1875,0
36.75,92.25,0
36.75,92.3125,0
36.75,92.375,0
36.75,92.4375,0
36.75,92.5,0
36.75,92.5625,0
36.75,92.625,0
36.75,92.6875,0
36.75,92.75,0
36.75,92.8125,0
36.75,92.875,0
36.75,92.9375,0
36.75,93.0,0
36.75,93.0625,0
36.75,93.125,0
36.75,93.1875,0
36.75,93.25,0
36.75,93.3125,0
36.75,93.375,0
36.75,93.4375,0
36.75,93.5,0
36.75,93.5625,0
36.75,93.625,0
36.75,93.6875,0
36.75,93.75,0
36.75,93.8125,0
36.75,93.875,0
36.75,93.9375,0
36.75,94.0,0
36.75,94.0625,0
36.75,94.125,0
36.75,94.1875,0
36.75,94.25,0
36.75,94.3125,0
36.75,94.375,0
36.75,94.4375,0
36.75,94.5,0
36.75,94.5625,0
36.75,94.625,0
36.75,94.6875,0
36.75,94.75,0
36.75,94.8125,0
36.75,94.875,0
36.75,94.9375,0
36.75,95.0,0
36.75,95.0625,0
36.75,95.125,0
36.75,95.1875,0
36.75,95.25,0
36.75,95.3125,0
36.75,95.375,0
36.75,95.4375,0
36.75,95.5,0
36.75,95.5625,0
36.75,95.625,0
36.75,95.6875,0
36.75,95.75,0
36.75,95.8125,0
36.75,95.875,0
36.75,95.9375,0
36.75,96.0,0
36.75,96.0625,0
36.75,96.125,0
36.75,96.1875,0
36.75,96.25,0
36.75,96.3125,0
36.75,96.375,0
36.75,96.4375,0
36.75,96.5,0
36.75,96.5625,0
36.75,96.625,0
36.75,96.6875,0
36.75,96.75,0
36.75,96.8125,0
36.75,96.875,0
36.75,96.9375,0
36.75,97.0,0
36.75,97.0625,0
36.75,97.125,0
36.75,97.1875,0
36.75,97.25,0
36.75,97.3125,0
36.75,97.375,0
36.75,97.4375,0
36.75,97.5,0
36.75,97.5625,0
36.75,97.625,0
36.75,97.6875,0
36.75,97.75,0
36.75,97.8125,0
36.75,97.875,0
36.75,97.9375,0
36.8125,68.0,0
36.8125,68.0625,0
36.8125,68.125,0
36.8125,68.1875,0
36.8125,68.25,0
36.8125,68.3125,0
36.8125,68.375,0
36.8125,68.4375,0
36.8125,68.5,0
36.8125,68.5625,0
36.8125,68.625,0
36.8125,68.6875,0
36.8125,68.75,0
36.8125,68.8125,0
36.8125,68.875,0
36.8125,68.9375,0
36.8125,69.0,0
36.8125,69.0625,0
36.8125,69.125,0
36.8125,69.1875,0
36.8125,69.25,0
36.8125,69.3125,0
36.8125,69.375,0
36.8125,69.4375,0
36.8125,69.5,0
36.8125,69.5625,0
36.8125,69.625,0
36.8125,69.6875,0
36.8125,69.75,0
36.8125,69.8125,0
36.8125,69.875,0
36.8125,69.9375,0
36.8125,70.0,0
36.8125,70.0625,0
36.8125,70.125,0
